修正堂大药房涿州市第三分公司,地址：河北省保定市涿州市豆庄乡柳河营商业街,电话：无,
修正堂大药房定兴县第二分公司,地址：河北省保定市定兴县昌盛大街86号,电话：无,
修正堂大药房容城县西牛分公司,地址：河北省保定市容城县西牛村,电话：无,
修正堂大药房涿州市第二分公司,地址：河北省保定市涿州市刁窝乡潘各庄村,电话：无,
修正堂大药房清苑县第一分公司,地址：河北省保定市清苑县清苑镇北大冉,电话：无,
修正堂大药房容城县贾光分公司,地址：河北省保定市容城县贾光村,电话：无,
修正堂大药房涿州市第一分公司,地址：河北省保定市涿州市长空路西,电话：无,
修正堂大药房顺平第二分公司,地址：河北省保定市顺平县台鱼乡台鱼村,电话：无,
修正堂大药房容城县王村分公司,地址：河北省保定市容城县王村村,电话：无,
修正堂大药房高阳县第二分公司,地址：河北省保定市高阳县邢南乡赵官佐村,电话：无,
修正堂大药房容城县西里分公司,地址：河北省保定市容城县西里村,电话：无,
修正堂大药房高阳县第一分公司,地址：河北省保定市高阳县西演镇西演村,电话：无,
保北医药连锁有限公司保北医药老百姓店,地址：河北省保定市望都县固店镇,电话：无,
保北医药连锁有限公司保北医药58分店,地址：河北省保定市涞水县112线南侧水泥路口 ,电话：0312-4690220,
保北医药连锁有限公司保北医药173分店,地址：河北省保定市涿州松林店镇孙家瞳,电话：0312-3782173,
保北医药连锁有限公司保北医药15分店,地址：河北省保定市阜平县粮食局家属楼对过,电话：0312-7239238,
保北医药连锁有限公司保北医药37分店,地址：河北省保定市曲阳县北环路滨诃小区,电话：无,
保北医药连锁有限公司保北医药29分店,地址：河北省保定市雄县昝岗镇,电话：无,
保北医药连锁有限公司保北医药鑫荣大店,地址：河北省保定市唐县王京镇107国道东侧B区26号,电话：0312-6486751,
保北医药连锁有限公司保北医药达仁堂店,地址：河北省保定市徐水县复兴中路103号,电话：0312-8689933,
保北医药连锁有限公司保北医药康立店,地址：河北省保定市易县朝阳西路,电话：0312-8230768,
保北医药连锁有限公司保北医药昌盛店,地址：河北省保定市唐县仁厚镇枣园村,电话：0312-6423075,
保北医药连锁有限公司保北医药顺安店,地址：河北省保定市徐水县大王店东街村,电话：无,
保北医药连锁有限公司保北医药162店,地址：河北省保定市满城六间房村,电话：无,
保北医药连锁有限公司保北医药玉鑫大店,地址：河北省保定市唐县县城向阳北街隆昌大酒店旁,电话：0312-6410132,
保北医药连锁有限公司保北医药杜岗店,地址：河北省保定市易县东杜岗村,电话：0312-8878688,
保北医药连锁有限公司保北医药160店,地址：河北省保定市满城县南韩镇东村,电话：无,
保北医药连锁有限公司保北医药128分店,地址：河北省保定市容城县大河镇胡村,电话：无,
保北医药连锁有限公司保北医药22分店,地址：河北省保定市唐县向阳北街 ,电话：0312-6415666,
保北医药连锁有限公司保北医药77分店,地址：河北省保定市易县高村乡神石家庄村,电话：0312-8803123,
保北医药连锁有限公司保北医药百顺店,地址：河北省保定市徐水县石油物探局机场小区,电话：0312-8649778,
保北医药连锁有限公司保北医药张市店,地址：河北省保定市容城张市大街,电话：0312-5509641,
保北医药连锁有限公司保北医药120分店,地址：河北省保定市徐水县大王店镇东街,电话：无,
保北医药连锁有限公司保北医药56分店,地址：河北省保定市容城东安大街,电话：0312-5611158,
保北医药连锁有限公司保北医药乐仁堂店,地址：河北省保定市满城南韩街西原村,电话：无,
保北医药连锁有限公司保北医药炳南堂店,地址：河北省保定市易县步行街北头,电话：0312-8211729,
保北医药连锁有限公司保北医药86分店,地址：河北省保定市徐水县漕河镇漕河村,电话：0312-8508180,
保北医药连锁有限公司保北医药5分店,地址：河北省保定市满城县大册营镇,电话：无,
保北医药连锁有限公司保北医药12分店,地址：河北省保定市徐水县遂城镇曲成村,电话：无,
保北医药连锁有限公司保北医药40分店,地址：河北省保定市容城县晾马台北剧村,电话：无,
保北医药连锁有限公司保北医药30分店,地址：河北省保定市容城县西北阳村,电话：0312-5513578,
保北医药连锁有限公司保北医药161店店,地址：河北省保定市蠡县桑园镇园东村,电话：0312-6512767,
保北医药连锁有限公司保北医药175分店,地址：河北省保定市蠡县留史镇刘营村,电话：无,
保北医药连锁有限公司保北医药第36分店,地址：河北省保定市高阳县平安路金鑫小区,电话：0312-6605055,
保北医药连锁有限公司保北医药同仁店,地址：河北省保定市蠡县范里西路18路 ,电话：0312-6232526,
保北医药连锁有限公司保北医药110分店,地址：河北省保定市高碑店张六庄乡南宫井村,电话：无,
保北医药连锁有限公司保北医药23分店,地址：河北省保定市高碑店辛立庄镇西市街内,电话：0312-2859501,
保北医药连锁有限公司保北医药平安店,地址：河北省保定市蠡县万安镇东建华村,电话：无,
保北医药连锁有限公司保北医药第19分店,地址：河北省保定市高阳县西演镇周家辛庄,电话：无,
保北医药连锁有限公司保北医药138分店,地址：河北省保定市蠡县握纽庄村,电话：无,
保北医药连锁有限公司保北医药第4分店,地址：河北省保定市高阳县庞口镇,电话：0312-6855727,
保北医药连锁有限公司保北医药益康平价店,地址：河北省保定市定兴县火车站南,电话：0312-6820129,
保北医药连锁有限公司保北医药惠康大店,地址：河北省保定市高阳县南环路西段,电话：0312-5650878,
保北医药连锁有限公司保北医药增臣店,地址：河北省保定市定州市留早北街,电话：0312-2702689,
保北医药连锁有限公司保北医药益善堂店,地址：河北省保定市高碑店五一路阳光小区,电话：0312-2908959,
保北医药连锁有限公司保北医药博康店,地址：河北省保定市博野县北杨村 ,电话：无,
保北医药连锁有限公司保北医药健康使者店,地址：河北省保定市高阳刑南乡六合庄村,电话：无,
保北医药连锁有限公司保北医药60分店,地址：河北省保定市高碑店兴华北路,电话：0312-5593625,
保北医药连锁有限公司保北医药第132分店,地址：河北省保定市定州市开元镇代庄子村,电话：0312-2552786,
保北医药连锁有限公司保北医药99分店,地址：河北省保定市定兴县固城镇闫台村,电话：0312-6966802,
保北医药连锁有限公司保北医药136分店,地址：河北省保定市高阳县小王果庄乡小王果村,电话：无,
保北医药连锁有限公司保北医药西杜济民店,地址：河北省保定市博野县小店镇西杜村 ,电话：无,
保北医药连锁有限公司保北医药巨仁堂店,地址：河北省保定市定兴县北河镇仓巨村,电话：无,
保北医药连锁有限公司保北医药26分店,地址：河北省保定市定兴县杨村乡杨村,电话：0312-6974589,
保北医药连锁有限公司保北医药博北大店,地址：河北省保定市博野县小店镇魏庄村,电话：无,
保北医药连锁有限公司保北医药康全店,地址：河北省保定市博野县城东乡城东村,电话：无,
保北医药连锁有限公司保北医药126分店,地址：河北省保定市博野县城东乡八里庄村,电话：0312-8711536,
保北医药连锁有限公司保北医药全乐店,地址：河北省保定市安国市药华大路85号,电话：0312-3525308,
保北医药连锁有限公司保北医药169分店,地址：河北省保定市安新安州镇大东村,电话：无,
保北医药连锁有限公司保北医药大王店,地址：河北省保定市安新县大王村,电话：无,
保北医药连锁有限公司保北医药紫玉店,地址：河北省保定市清苑县臧村镇闸板口村,电话：无,
保北医药连锁有限公司保北医药176分店,地址：河北省保定市安新县保新路刘庄村口,电话：无,
保北医药连锁有限公司保北医药101分店,地址：河北省保定市安国市西伏落乡西伯章村,电话：0312-3438048,
保北医药连锁有限公司保北医药安康店,地址：河北省保定市清苑县阳城镇大魏村,电话：无,
保北医药连锁有限公司保北医药151分店,地址：河北省保定市安新县三台镇山西村,电话：无,
保北医药连锁有限公司保北医药瑞福祥店,地址：河北省保定市安国市南娄底村,电话：无,
保北医药连锁有限公司保北医药168分店,地址：河北省保定市安国市石佛路景村,电话：0312-3449978,
保北医药连锁有限公司保北医药116分店,地址：河北省保定市安新县同口镇同口村 ,电话：0312-5275898,
保北医药连锁有限公司保北医药70分店,地址：河北省保定市安国市西环路,电话：0312-3507798,
保北医药连锁有限公司保北医药保康店,地址：河北省保定市清苑县闫庄乡南闫庄村,电话：无,
保北医药连锁有限公司保北医药康健和店,地址：河北省保定市清苑县闫庄乡北闫庄村,电话：无,
保北医药连锁有限公司保北医药同康店,地址：河北省保定市清苑县清苑路糖酒公司门脸,电话：无,
保北医药连锁有限公司保北医药112分店,地址：河北省保定市清苑县清苑镇北大冉村,电话：无,
保北医药连锁有限公司保北医药32分店,地址：河北省保定市清苑县迎宾街,电话：无,
保北医药连锁有限公司保北医药153分店,地址：河北省保定市清苑县臧村镇西臧村,电话：无,
保北医药连锁有限公司保北医药171分店,地址：河北省保定市清苑县石桥乡东石桥村,电话：无,
保北医药连锁有限公司保北医药95分店,地址：河北省保定市清苑县温仁乡温仁村,电话：无,
保北医药连锁有限公司保北医药131分店,地址：河北省保定市清苑县石桥乡石头桥村,电话：无,
保北医药连锁有限公司保北医药170分店,地址：河北省保定市清苑县建设北路351号,电话：无,
保北医药连锁有限公司保北医药130分店,地址：河北省保定市清苑县东闾乡东闾村,电话：无,
保北医药连锁有限公司保北医药89分店,地址：河北省保定市清苑县东吕乡南蛮营村,电话：0312-8209167,
保北医药连锁有限公司保北医药31分店,地址：河北省保定市清苑县迎宾街县政府西侧,电话：0312-8019852,
保北医药连锁有限公司保北医药万宝堂店,地址：河北省保定市清苑县何桥乡何桥村,电话：无,
保北医药连锁有限公司保北医药88分店,地址：河北省保定市清苑县李庄乡付家营村,电话：无,
保北医药连锁有限公司保北医药白沟店,地址：河北省保定市河北省白沟镇政府街,电话：0312-6393911,
保北医药连锁有限公司保北医药117分店,地址：河北省保定市清苑县魏村镇齐货庄村,电话：无,
保北医药连锁有限公司保北医药78分店,地址：河北省保定市清苑县光明街5号,电话：0312-8110908,
保北医药连锁有限公司保北医药66分店,地址：河北省保定市清苑县兴贸路,电话：无,
保北医药连锁有限公司保北医药156分店,地址：河北省保定市北市区杨庄乡杨村,电话：无,
